,Canopytemp
Datetime,
12/01/2016 10:40,38.21
12/01/2016 10:45,38.2
12/01/2016 10:50,38.46
12/01/2016 10:55,38.79
12/01/2016 11:00,38.67
12/01/2016 11:05,39.35
12/01/2016 11:10,40.57
12/01/2016 11:15,40.03
12/01/2016 11:20,41.6
12/01/2016 11:25,44.19
12/01/2016 11:30,45.16
12/01/2016 11:35,44.08
12/01/2016 11:40,43.64
12/01/2016 11:45,43.3
12/01/2016 11:50,44
12/01/2016 11:55,48.33
12/01/2016 12:00,44.94
12/01/2016 12:05,45.72
12/01/2016 12:10,46.57
12/01/2016 12:15,44.56
12/01/2016 12:20,43.59
12/01/2016 12:25,44.4
12/01/2016 12:30,43.62
12/01/2016 12:35,44.55
12/01/2016 12:40,44.44
12/01/2016 12:45,44.5
12/01/2016 12:50,45.83
12/01/2016 12:55,49.51
12/01/2016 13:00,52.5
12/01/2016 13:05,50.47
12/01/2016 13:10,48.46
12/01/2016 13:15,53.04
12/01/2016 13:20,53.16
12/01/2016 13:25,53.91
12/01/2016 13:30,53.35
12/01/2016 13:35,53.64
12/01/2016 13:40,53.47
12/01/2016 13:45,52.94
12/01/2016 13:50,51.14
12/01/2016 13:55,49.95
12/01/2016 14:00,50.22
12/01/2016 14:05,51.69
12/01/2016 14:10,50.14
12/01/2016 14:15,48.95
12/01/2016 14:20,50.97
12/01/2016 14:25,50.98
12/01/2016 14:30,48.93
12/01/2016 14:35,49.56
12/01/2016 14:40,50.19
12/01/2016 14:45,48.67
12/01/2016 14:50,47.36
12/01/2016 15:10,54.53
12/01/2016 15:15,53.05
12/01/2016 15:20,49.09
12/01/2016 15:25,48.22
12/01/2016 15:30,47.68
12/01/2016 15:35,47.81
12/01/2016 15:40,48.36
12/01/2016 15:45,47.98
12/01/2016 15:50,46.75
12/01/2016 15:55,44.78
12/01/2016 16:00,43.82
12/01/2016 16:05,43.23
12/01/2016 16:10,42.37
12/01/2016 16:15,41.47
12/01/2016 16:20,41.23
12/01/2016 16:25,40.82
12/01/2016 16:30,40.84
12/01/2016 16:35,40.53
12/01/2016 16:40,40.54
12/01/2016 16:45,40.89
12/01/2016 16:50,42.17
12/01/2016 16:55,44.48
12/01/2016 17:00,45.4
12/01/2016 17:05,44.51
12/01/2016 17:10,43.76
12/01/2016 17:15,43.18
12/01/2016 17:20,45.68
12/01/2016 17:25,47.45
12/01/2016 17:30,46.65
12/01/2016 17:35,46.84
12/01/2016 17:40,46.99
12/01/2016 17:45,45.96
12/01/2016 17:50,41.97
12/01/2016 17:55,40.59
12/01/2016 18:05,38.15
12/01/2016 18:10,37.68
12/01/2016 18:15,37.38
12/01/2016 18:20,37.36
12/01/2016 18:25,38.04
12/01/2016 18:30,37.46
12/01/2016 18:35,37.16
12/01/2016 18:40,37.06
12/01/2016 18:50,36.13
12/01/2016 18:55,35.91
12/01/2016 19:00,35.7
12/01/2016 19:05,35.39
12/01/2016 19:10,35.03
12/01/2016 19:15,34.7
12/01/2016 19:20,34.7
12/01/2016 19:25,35.23
12/01/2016 19:30,35.25
12/01/2016 19:35,34.85
12/01/2016 19:40,33.91
12/01/2016 19:45,33.63
12/01/2016 19:50,33.43
12/01/2016 19:55,33.1
12/01/2016 20:00,32.76
12/01/2016 20:05,32.45
12/01/2016 20:10,32.17
12/01/2016 20:15,31.74
12/01/2016 20:20,31.34
12/01/2016 20:25,31.08
12/01/2016 20:30,30.77
12/01/2016 20:35,30.6
12/01/2016 20:40,30.23
12/01/2016 20:45,30
12/01/2016 20:50,29.83
12/01/2016 20:55,29.51
12/01/2016 21:00,29.13
12/01/2016 21:05,28.98
12/01/2016 21:10,28.99
12/01/2016 21:15,28.85
12/01/2016 21:20,28.55
12/01/2016 21:25,28.18
12/01/2016 21:30,27.85
12/01/2016 21:35,27.53
12/01/2016 21:40,27.16
12/01/2016 21:45,27.02
12/01/2016 21:50,26.9
12/01/2016 21:55,26.62
12/01/2016 22:00,26.41
12/01/2016 22:05,26.1
12/01/2016 22:10,26.23
12/01/2016 22:15,26.1
12/01/2016 22:20,26.03
12/01/2016 22:25,25.96
12/01/2016 22:30,26.06
12/01/2016 22:35,26.21
12/01/2016 22:40,26.3
12/01/2016 22:50,26.05
12/01/2016 22:55,25.86
12/01/2016 23:05,25.4
12/01/2016 23:10,25.35
12/01/2016 23:15,25.37
12/01/2016 23:20,25.4
12/01/2016 23:25,25.52
12/01/2016 23:30,25.7
12/01/2016 23:35,25.9
12/01/2016 23:40,26.08
12/01/2016 23:50,26.52
12/01/2016 23:55,26.62
13/01/2016 0:05,26.6
13/01/2016 0:10,26.77
13/01/2016 0:20,26.53
13/01/2016 0:25,26.5
13/01/2016 0:30,26.58
13/01/2016 0:35,26.52
13/01/2016 0:40,26.33
13/01/2016 0:50,26.06
13/01/2016 0:55,26.02
13/01/2016 1:05,26.02
13/01/2016 1:10,25.97
13/01/2016 1:15,25.77
13/01/2016 1:20,25.41
13/01/2016 1:25,25.06
13/01/2016 1:35,24.79
13/01/2016 1:40,24.86
13/01/2016 1:45,24.98
13/01/2016 1:50,25.09
13/01/2016 1:55,25.16
13/01/2016 2:00,25.24
13/01/2016 2:05,25.23
13/01/2016 2:10,25.23
13/01/2016 2:15,25.18
13/01/2016 2:20,25.21
13/01/2016 2:25,25.17
13/01/2016 2:30,25.11
13/01/2016 2:35,25.02
13/01/2016 2:40,25.03
13/01/2016 2:45,24.96
13/01/2016 2:50,24.89
13/01/2016 2:55,24.78
13/01/2016 3:00,24.62
13/01/2016 3:05,24.48
13/01/2016 3:10,24.25
13/01/2016 3:15,24.09
13/01/2016 3:20,23.95
13/01/2016 3:25,23.84
13/01/2016 3:30,23.55
13/01/2016 3:35,23.37
13/01/2016 3:40,23.18
13/01/2016 3:45,22.98
13/01/2016 3:50,22.81
13/01/2016 3:55,22.69
13/01/2016 4:05,22.51
13/01/2016 4:10,22.28
13/01/2016 4:15,22.13
13/01/2016 4:20,21.97
13/01/2016 4:25,21.98
13/01/2016 4:30,21.99
13/01/2016 4:35,21.95
13/01/2016 4:40,21.86
13/01/2016 4:45,21.73
13/01/2016 4:50,21.62
13/01/2016 4:55,21.43
13/01/2016 5:00,21.29
13/01/2016 5:05,21.22
13/01/2016 5:10,21.18
13/01/2016 5:15,21.21
13/01/2016 5:20,21.26
13/01/2016 5:25,21.14
13/01/2016 5:30,21.15
13/01/2016 5:35,21.02
13/01/2016 5:40,20.86
13/01/2016 5:45,20.83
13/01/2016 5:50,20.74
13/01/2016 5:55,20.66
13/01/2016 6:00,20.59
13/01/2016 6:05,20.56
13/01/2016 6:10,20.58
13/01/2016 6:15,20.57
13/01/2016 6:20,20.55
13/01/2016 6:25,20.64
13/01/2016 6:30,20.8
13/01/2016 6:35,21.07
13/01/2016 6:40,21.29
13/01/2016 6:45,21.58
13/01/2016 6:50,22.12
13/01/2016 6:55,22.97
13/01/2016 7:00,23.68
13/01/2016 7:05,24.31
13/01/2016 7:10,25.03
13/01/2016 7:15,25.68
13/01/2016 7:20,26.27
13/01/2016 7:25,26.87
13/01/2016 7:30,26.58
13/01/2016 7:35,27.85
13/01/2016 7:40,28.54
13/01/2016 7:45,29.14
13/01/2016 7:50,29.76
13/01/2016 7:55,30.27
13/01/2016 8:00,31
13/01/2016 8:05,32
13/01/2016 8:10,32.78
13/01/2016 8:15,33.67
13/01/2016 8:20,33.9
13/01/2016 8:25,34.36
13/01/2016 8:30,35.18
13/01/2016 8:35,36.04
13/01/2016 8:40,36.98
13/01/2016 8:45,37.39
13/01/2016 8:50,37.8
13/01/2016 8:55,38.64
13/01/2016 9:00,39.06
13/01/2016 9:05,39.85
13/01/2016 9:10,40.32
13/01/2016 9:15,40.73
13/01/2016 9:20,41.65
13/01/2016 9:25,42.2
13/01/2016 9:30,42.67
13/01/2016 9:35,43.86
13/01/2016 9:40,43.69
13/01/2016 9:45,44.7
13/01/2016 9:50,44.42
